The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/another_dir\dog_0580.jpg;another_dir\dog_0580.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0581.jpg;another_dir\dog_0581.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0582.jpg;another_dir\dog_0582.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0583.jpg;another_dir\dog_0583.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0584.jpg;another_dir\dog_0584.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0585.jpg;another_dir\dog_0585.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0586.jpg;another_dir\dog_0586.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0587.jpg;another_dir\dog_0587.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0588.jpg;another_dir\dog_0588.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0589.jpg;another_dir\dog_0589.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0590.jpg;another_dir\dog_0590.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0591.jpg;another_dir\dog_0591.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0592.jpg;another_dir\dog_0592.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0593.jpg;another_dir\dog_0593.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0594.jpg;another_dir\dog_0594.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0595.jpg;another_dir\dog_0595.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0596.jpg;another_dir\dog_0596.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0597.jpg;another_dir\dog_0597.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0598.jpg;another_dir\dog_0598.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0599.jpg;another_dir\dog_0599.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0600.jpg;another_dir\dog_0600.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0601.jpg;another_dir\dog_0601.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0602.jpg;another_dir\dog_0602.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0603.jpg;another_dir\dog_0603.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0604.jpg;another_dir\dog_0604.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0605.jpg;another_dir\dog_0605.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0606.jpg;another_dir\dog_0606.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0607.jpg;another_dir\dog_0607.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0608.jpg;another_dir\dog_0608.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0609.jpg;another_dir\dog_0609.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0610.jpg;another_dir\dog_0610.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0611.jpg;another_dir\dog_0611.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0612.jpg;another_dir\dog_0612.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0613.jpg;another_dir\dog_0613.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0614.jpg;another_dir\dog_0614.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0615.jpg;another_dir\dog_0615.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0616.jpg;another_dir\dog_0616.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0617.jpg;another_dir\dog_0617.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0618.jpg;another_dir\dog_0618.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0619.jpg;another_dir\dog_0619.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0620.jpg;another_dir\dog_0620.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0621.jpg;another_dir\dog_0621.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0622.jpg;another_dir\dog_0622.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0623.jpg;another_dir\dog_0623.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0624.jpg;another_dir\dog_0624.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0625.jpg;another_dir\dog_0625.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0626.jpg;another_dir\dog_0626.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0627.jpg;another_dir\dog_0627.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0628.jpg;another_dir\dog_0628.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0629.jpg;another_dir\dog_0629.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0630.jpg;another_dir\dog_0630.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0631.jpg;another_dir\dog_0631.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0632.jpg;another_dir\dog_0632.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0633.jpg;another_dir\dog_0633.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0634.jpg;another_dir\dog_0634.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0635.jpg;another_dir\dog_0635.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0636.jpg;another_dir\dog_0636.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0637.jpg;another_dir\dog_0637.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0638.jpg;another_dir\dog_0638.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0639.jpg;another_dir\dog_0639.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0640.jpg;another_dir\dog_0640.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0641.jpg;another_dir\dog_0641.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0642.jpg;another_dir\dog_0642.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0643.jpg;another_dir\dog_0643.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0644.jpg;another_dir\dog_0644.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0645.jpg;another_dir\dog_0645.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0646.jpg;another_dir\dog_0646.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0647.jpg;another_dir\dog_0647.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0648.jpg;another_dir\dog_0648.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0649.jpg;another_dir\dog_0649.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0650.jpg;another_dir\dog_0650.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0651.jpg;another_dir\dog_0651.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0652.jpg;another_dir\dog_0652.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0653.jpg;another_dir\dog_0653.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0654.jpg;another_dir\dog_0654.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0655.jpg;another_dir\dog_0655.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0656.jpg;another_dir\dog_0656.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0657.jpg;another_dir\dog_0657.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0658.jpg;another_dir\dog_0658.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0659.jpg;another_dir\dog_0659.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0660.jpg;another_dir\dog_0660.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0661.jpg;another_dir\dog_0661.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0662.jpg;another_dir\dog_0662.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0663.jpg;another_dir\dog_0663.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0664.jpg;another_dir\dog_0664.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0665.jpg;another_dir\dog_0665.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0666.jpg;another_dir\dog_0666.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0667.jpg;another_dir\dog_0667.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0668.jpg;another_dir\dog_0668.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0669.jpg;another_dir\dog_0669.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0670.jpg;another_dir\dog_0670.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0671.jpg;another_dir\dog_0671.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0672.jpg;another_dir\dog_0672.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0673.jpg;another_dir\dog_0673.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0674.jpg;another_dir\dog_0674.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0675.jpg;another_dir\dog_0675.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0676.jpg;another_dir\dog_0676.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0677.jpg;another_dir\dog_0677.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0678.jpg;another_dir\dog_0678.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0679.jpg;another_dir\dog_0679.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0680.jpg;another_dir\dog_0680.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0681.jpg;another_dir\dog_0681.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0682.jpg;another_dir\dog_0682.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0683.jpg;another_dir\dog_0683.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0684.jpg;another_dir\dog_0684.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0685.jpg;another_dir\dog_0685.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0686.jpg;another_dir\dog_0686.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0687.jpg;another_dir\dog_0687.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0688.jpg;another_dir\dog_0688.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0689.jpg;another_dir\dog_0689.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0690.jpg;another_dir\dog_0690.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0691.jpg;another_dir\dog_0691.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0692.jpg;another_dir\dog_0692.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0693.jpg;another_dir\dog_0693.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0694.jpg;another_dir\dog_0694.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0695.jpg;another_dir\dog_0695.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0696.jpg;another_dir\dog_0696.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0697.jpg;another_dir\dog_0697.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0698.jpg;another_dir\dog_0698.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0699.jpg;another_dir\dog_0699.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0700.jpg;another_dir\dog_0700.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0701.jpg;another_dir\dog_0701.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0702.jpg;another_dir\dog_0702.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0703.jpg;another_dir\dog_0703.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0704.jpg;another_dir\dog_0704.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0705.jpg;another_dir\dog_0705.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0706.jpg;another_dir\dog_0706.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0707.jpg;another_dir\dog_0707.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0708.jpg;another_dir\dog_0708.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0709.jpg;another_dir\dog_0709.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0710.jpg;another_dir\dog_0710.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0711.jpg;another_dir\dog_0711.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0712.jpg;another_dir\dog_0712.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0713.jpg;another_dir\dog_0713.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0714.jpg;another_dir\dog_0714.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0715.jpg;another_dir\dog_0715.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0716.jpg;another_dir\dog_0716.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0717.jpg;another_dir\dog_0717.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0718.jpg;another_dir\dog_0718.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0719.jpg;another_dir\dog_0719.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0720.jpg;another_dir\dog_0720.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0721.jpg;another_dir\dog_0721.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0722.jpg;another_dir\dog_0722.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0723.jpg;another_dir\dog_0723.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0724.jpg;another_dir\dog_0724.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0725.jpg;another_dir\dog_0725.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0726.jpg;another_dir\dog_0726.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0727.jpg;another_dir\dog_0727.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0728.jpg;another_dir\dog_0728.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0729.jpg;another_dir\dog_0729.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0730.jpg;another_dir\dog_0730.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0731.jpg;another_dir\dog_0731.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0732.jpg;another_dir\dog_0732.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0733.jpg;another_dir\dog_0733.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0734.jpg;another_dir\dog_0734.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0735.jpg;another_dir\dog_0735.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0736.jpg;another_dir\dog_0736.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0737.jpg;another_dir\dog_0737.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0738.jpg;another_dir\dog_0738.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0739.jpg;another_dir\dog_0739.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0740.jpg;another_dir\dog_0740.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0741.jpg;another_dir\dog_0741.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0742.jpg;another_dir\dog_0742.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0743.jpg;another_dir\dog_0743.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0744.jpg;another_dir\dog_0744.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0745.jpg;another_dir\dog_0745.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0746.jpg;another_dir\dog_0746.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0747.jpg;another_dir\dog_0747.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0748.jpg;another_dir\dog_0748.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0749.jpg;another_dir\dog_0749.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0750.jpg;another_dir\dog_0750.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0751.jpg;another_dir\dog_0751.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0752.jpg;another_dir\dog_0752.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0753.jpg;another_dir\dog_0753.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0754.jpg;another_dir\dog_0754.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0755.jpg;another_dir\dog_0755.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0756.jpg;another_dir\dog_0756.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0757.jpg;another_dir\dog_0757.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0758.jpg;another_dir\dog_0758.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0759.jpg;another_dir\dog_0759.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0760.jpg;another_dir\dog_0760.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0761.jpg;another_dir\dog_0761.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0762.jpg;another_dir\dog_0762.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0763.jpg;another_dir\dog_0763.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0764.jpg;another_dir\dog_0764.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0765.jpg;another_dir\dog_0765.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0766.jpg;another_dir\dog_0766.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0767.jpg;another_dir\dog_0767.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0768.jpg;another_dir\dog_0768.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0769.jpg;another_dir\dog_0769.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0770.jpg;another_dir\dog_0770.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0771.jpg;another_dir\dog_0771.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0772.jpg;another_dir\dog_0772.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0773.jpg;another_dir\dog_0773.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0774.jpg;another_dir\dog_0774.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0775.jpg;another_dir\dog_0775.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0776.jpg;another_dir\dog_0776.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0777.jpg;another_dir\dog_0777.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0778.jpg;another_dir\dog_0778.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0779.jpg;another_dir\dog_0779.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0780.jpg;another_dir\dog_0780.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0781.jpg;another_dir\dog_0781.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0782.jpg;another_dir\dog_0782.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0783.jpg;another_dir\dog_0783.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0784.jpg;another_dir\dog_0784.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0785.jpg;another_dir\dog_0785.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0786.jpg;another_dir\dog_0786.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0787.jpg;another_dir\dog_0787.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0788.jpg;another_dir\dog_0788.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0789.jpg;another_dir\dog_0789.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0790.jpg;another_dir\dog_0790.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0791.jpg;another_dir\dog_0791.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0792.jpg;another_dir\dog_0792.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0793.jpg;another_dir\dog_0793.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0794.jpg;another_dir\dog_0794.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0795.jpg;another_dir\dog_0795.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0796.jpg;another_dir\dog_0796.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0797.jpg;another_dir\dog_0797.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0798.jpg;another_dir\dog_0798.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0799.jpg;another_dir\dog_0799.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0800.jpg;another_dir\dog_0800.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0801.jpg;another_dir\dog_0801.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0802.jpg;another_dir\dog_0802.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0803.jpg;another_dir\dog_0803.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0804.jpg;another_dir\dog_0804.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0805.jpg;another_dir\dog_0805.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0806.jpg;another_dir\dog_0806.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0807.jpg;another_dir\dog_0807.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0808.jpg;another_dir\dog_0808.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0809.jpg;another_dir\dog_0809.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0810.jpg;another_dir\dog_0810.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0811.jpg;another_dir\dog_0811.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0812.jpg;another_dir\dog_0812.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0813.jpg;another_dir\dog_0813.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0814.jpg;another_dir\dog_0814.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0815.jpg;another_dir\dog_0815.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0816.jpg;another_dir\dog_0816.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0817.jpg;another_dir\dog_0817.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0818.jpg;another_dir\dog_0818.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0819.jpg;another_dir\dog_0819.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0820.jpg;another_dir\dog_0820.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0821.jpg;another_dir\dog_0821.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0822.jpg;another_dir\dog_0822.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0823.jpg;another_dir\dog_0823.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0824.jpg;another_dir\dog_0824.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0825.jpg;another_dir\dog_0825.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0826.jpg;another_dir\dog_0826.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0827.jpg;another_dir\dog_0827.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0828.jpg;another_dir\dog_0828.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0829.jpg;another_dir\dog_0829.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0830.jpg;another_dir\dog_0830.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0831.jpg;another_dir\dog_0831.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0832.jpg;another_dir\dog_0832.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0833.jpg;another_dir\dog_0833.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0834.jpg;another_dir\dog_0834.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0835.jpg;another_dir\dog_0835.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0836.jpg;another_dir\dog_0836.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0837.jpg;another_dir\dog_0837.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0838.jpg;another_dir\dog_0838.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0839.jpg;another_dir\dog_0839.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0840.jpg;another_dir\dog_0840.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0841.jpg;another_dir\dog_0841.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0842.jpg;another_dir\dog_0842.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0843.jpg;another_dir\dog_0843.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0844.jpg;another_dir\dog_0844.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0845.jpg;another_dir\dog_0845.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0846.jpg;another_dir\dog_0846.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0847.jpg;another_dir\dog_0847.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0848.jpg;another_dir\dog_0848.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0849.jpg;another_dir\dog_0849.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0850.jpg;another_dir\dog_0850.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0851.jpg;another_dir\dog_0851.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0852.jpg;another_dir\dog_0852.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0853.jpg;another_dir\dog_0853.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0854.jpg;another_dir\dog_0854.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0855.jpg;another_dir\dog_0855.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0856.jpg;another_dir\dog_0856.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0857.jpg;another_dir\dog_0857.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0858.jpg;another_dir\dog_0858.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0859.jpg;another_dir\dog_0859.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0860.jpg;another_dir\dog_0860.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0861.jpg;another_dir\dog_0861.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0862.jpg;another_dir\dog_0862.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0863.jpg;another_dir\dog_0863.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0864.jpg;another_dir\dog_0864.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0865.jpg;another_dir\dog_0865.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0866.jpg;another_dir\dog_0866.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0867.jpg;another_dir\dog_0867.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0868.jpg;another_dir\dog_0868.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0869.jpg;another_dir\dog_0869.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0870.jpg;another_dir\dog_0870.jpg;dog
